lat,lon,wynik,zielone,wspolne,dostepne,innowacyjne
54.40968320592832,18.52123571873832,18.84057971014493,True,True,True,True
54.37558980298028,18.628256938357037,91.30434782608695,True,True,True,True
54.42575666828387,18.581168681820877,94.20289855072464,True,True,True,True
54.33033916214902,18.62584987585744,92.7536231884058,True,True,True,True
54.42670441461503,18.613751042858866,40.57971014492754,True,True,True,True
54.43542143621753,18.606948840378003,14.492753623188406,True,True,False,True
54.409477686525804,18.63873689792173,81.15942028985508,True,True,True,True
54.36185207449826,18.629693547638972,89.85507246376811,True,True,True,True
54.38358254199421,18.59901131015804,91.30434782608695,True,True,True,True
54.33953441134746,18.65021547954829,92.7536231884058,True,True,True,True
54.310819125788214,18.67486515412849,2.898550724637681,False,False,False,True
54.34923448464229,18.60808886055432,89.85507246376811,True,True,True,True
54.309732632094324,18.622629541530674,53.62318840579711,True,True,True,True
54.38968895542082,18.548424421836355,23.18840579710145,False,True,True,True
54.321850169407526,18.608904718730088,78.26086956521739,True,True,True,True
54.345878736687354,18.571713581223054,81.15942028985508,True,True,True,True
54.41814022344561,18.636230857888826,57.971014492753625,True,True,True,True
54.31726454872859,18.640764254750923,72.46376811594203,True,True,True,True
54.377540283374024,18.55716881510818,56.52173913043478,False,True,True,True
54.355175452784444,18.65322765627292,97.10144927536231,True,True,True,True
54.38361326696839,18.701048680311064,5.797101449275362,False,False,True,True
54.4081818727311,18.543166133165602,60.86956521739131,True,True,True,True
54.33410552236258,18.573071285648528,85.5072463768116,True,True,True,True
54.38521582266644,18.59074670693092,94.20289855072464,True,True,True,True
54.34633841343349,18.700738332270245,31.88405797101449,False,True,True,True
54.40856879989154,18.587833135517247,91.30434782608695,True,True,True,True
54.395453446603234,18.629915076260453,85.5072463768116,True,True,True,True
54.32130703561377,18.62590002877632,84.05797101449275,True,True,True,True
54.34898064415518,18.711071503995868,50.72463768115942,False,True,True,True
54.409858200962276,18.664802975760885,71.01449275362319,True,True,True,True
54.383257533175865,18.620214600753574,92.7536231884058,True,True,True,True
54.33728228188971,18.577902907460846,79.71014492753623,True,True,True,True
54.339142155064536,18.673680000340976,81.15942028985508,True,True,True,True
54.32682460500346,18.677840133919123,20.28985507246377,False,True,False,True
54.32463562895224,18.612856785392147,85.5072463768116,True,True,True,True
54.37885958970255,18.685243934610114,10.144927536231885,False,True,True,True
54.368811080075595,18.64475468580371,85.5072463768116,True,True,True,True
54.34015176747567,18.654458083343137,94.20289855072464,True,True,True,True
54.370693213734285,18.574128895614653,72.46376811594203,True,True,True,True
54.43401421060861,18.5789893354618,89.85507246376811,True,True,True,True
54.38812064516539,18.569162638405526,82.6086956521739,True,True,True,True
54.3768055150267,18.533869859642724,56.52173913043478,False,True,True,True
54.35791497446286,18.695657797405644,72.46376811594203,True,True,True,True
54.339041492224304,18.597980566411287,85.5072463768116,True,True,True,True
54.345472780641806,18.63024904617876,94.20289855072464,True,True,True,True
54.371194197664884,18.53626242092137,62.31884057971014,True,True,True,True
54.33793589578648,18.577259824038936,81.15942028985508,True,True,True,True
54.319109870805065,18.6128864325044,84.05797101449275,True,True,True,True
54.391321061252036,18.571898142384363,88.40579710144928,True,True,True,True
54.33576630375907,18.666152970321757,78.26086956521739,False,True,True,True
54.33359983527553,18.678969369794412,28.985507246376812,False,True,True,True
54.38286664733832,18.674938995008063,15.942028985507244,False,True,False,True
54.399452760432325,18.610225166764568,89.85507246376811,True,True,True,True
54.41319684926588,18.552211040374424,79.71014492753623,True,True,True,True
54.40591966582456,18.63517904863167,82.6086956521739,True,True,True,True
54.388277750747775,18.644769742523003,78.26086956521739,True,True,True,True
54.3572816337943,18.667754697391945,94.20289855072464,True,True,True,True
54.37362529655993,18.681123969915625,14.492753623188406,False,True,False,True
54.429891195745576,18.623408576242866,0.0,False,False,False,False
54.361256606514935,18.520388564910746,76.81159420289855,True,True,True,True
54.41560960791237,18.609418633132254,84.05797101449275,True,True,True,True
54.38076216229633,18.707673844636773,7.246376811594203,True,True,True,True
54.382664160047156,18.552011246111242,43.47826086956522,True,True,True,True
54.364727971813686,18.71043756438094,72.46376811594203,False,True,True,True
54.390561965266976,18.64381244681814,73.91304347826086,True,True,True,True
54.41897271844615,18.56246691512133,92.7536231884058,True,True,True,True
54.35886412724723,18.554131873581483,65.21739130434783,True,True,True,True
54.33011980968312,18.631229925119708,88.40579710144928,True,True,True,True
54.4085043778123,18.551065333785857,75.36231884057972,True,True,True,True
54.3589181393092,18.562175499472417,75.36231884057972,True,True,True,True
54.38488408030986,18.51579059126895,40.57971014492754,False,True,True,True
54.35586399940928,18.581666505299573,82.6086956521739,True,True,True,True
54.36450272291568,18.720454279270815,73.91304347826086,True,True,True,True
54.430194394047916,18.62275939838068,0.0,False,False,False,False
54.42465336028501,18.587671468528562,88.40579710144928,True,True,True,True
54.301767428598644,18.6349348368351,26.08695652173913,True,True,False,True
54.331327169178195,18.64318400352941,82.6086956521739,False,True,True,True
54.440632762412356,18.58017367348836,89.85507246376811,True,True,True,True
54.34779365248837,18.579274161097963,84.05797101449275,True,True,True,True
54.44052339326206,18.546447634491862,91.30434782608695,True,True,True,True
54.38232464203753,18.58709976177625,91.30434782608695,True,True,True,True
54.40052716686235,18.606566432611277,89.85507246376811,True,True,True,True
54.4503588057315,18.57162204552065,89.85507246376811,True,True,True,True
54.41174417778695,18.59381065905427,92.7536231884058,True,True,True,True
54.34037030544684,18.64342928145628,92.7536231884058,True,True,True,True
54.359762398043664,18.61059485367991,81.15942028985508,True,True,True,True
54.38957930103584,18.54412660971289,4.3478260869565215,False,True,False,False
54.32641018775948,18.606294699683733,85.5072463768116,True,True,True,True
54.358363284235175,18.604604745884714,86.95652173913044,True,True,True,True
54.352898083647446,18.662871436082987,94.20289855072464,True,True,True,True
54.345411786075374,18.704199292301475,39.130434782608695,False,True,True,True
54.33128905908259,18.617149953012152,89.85507246376811,True,True,True,True
54.3217805030922,18.68322415280593,11.594202898550725,False,True,False,True
54.3819291843592,18.515867846432595,62.31884057971014,False,True,True,True
54.39264196039641,18.627894950438392,92.7536231884058,True,True,True,True
54.36227490114179,18.557761649321026,57.971014492753625,True,True,True,True
54.457650225251975,18.572069444927628,57.971014492753625,True,True,True,True
54.34959904138708,18.636639430486404,94.20289855072464,True,True,True,True
54.38767356171933,18.674499206342336,43.47826086956522,True,True,True,True
54.36399310707317,18.532400423123203,52.17391304347826,True,True,True,True
54.36727395291299,18.645918323927734,91.30434782608695,True,True,True,True
54.420191764522116,18.60481494831561,86.95652173913044,True,True,True,True
54.35238050936704,18.684195593539016,63.76811594202898,True,True,True,True
54.38423347714564,18.59692362014155,92.7536231884058,True,True,True,True
54.34934206316936,18.670761715326915,91.30434782608695,True,True,True,True
54.405431437554824,18.63979102437274,82.6086956521739,True,True,True,True
54.36613230853325,18.567428035537233,66.66666666666666,True,True,True,True
54.37479113087909,18.609210432753642,92.7536231884058,True,True,True,True
54.332207389770645,18.628221589638848,92.7536231884058,True,True,True,True
54.32384514002417,18.59238435031546,79.71014492753623,True,True,True,True
54.40426793721384,18.650617279183315,76.81159420289855,True,True,True,True
54.34753424657918,18.69362358795076,50.72463768115942,False,True,True,True
54.346814595707,18.65292383574611,95.65217391304348,True,True,True,True
54.33443334569661,18.681644768703297,30.434782608695656,False,True,True,True
54.43323924168185,18.55958249876319,94.20289855072464,True,True,True,True
54.39013105417782,18.520574031030733,15.942028985507244,True,True,False,True
54.34792504552357,18.629134711881164,94.20289855072464,True,True,True,True
54.3368756522096,18.692433116156224,27.536231884057973,False,True,True,True
54.37380683432326,18.565589542854983,66.66666666666666,False,True,True,True
54.396506337384324,18.530495761411817,15.942028985507244,True,True,False,True
54.34295186661945,18.65702291993319,94.20289855072464,True,True,True,True
54.35733979920439,18.680892031008927,68.11594202898551,True,True,True,True
54.40492350204022,18.57647937028852,91.30434782608695,True,True,True,True
54.401371611378536,18.500590057017607,14.492753623188406,True,True,False,True
54.38140894886057,18.50736310533063,59.42028985507246,False,True,True,True
54.40139406844884,18.554189743606912,84.05797101449275,True,True,True,True
54.3559969870748,18.541685326530768,78.26086956521739,True,True,True,True
54.43314439688948,18.58827782309766,68.11594202898551,True,True,True,True
54.364889097461734,18.52919209725922,60.86956521739131,True,True,True,True
54.361694118232,18.65284953549573,92.7536231884058,True,True,True,True
54.428314214998316,18.61166561155478,40.57971014492754,True,True,True,True
54.31352573311658,18.6753617998795,7.246376811594203,False,False,False,True
54.422922193471564,18.571211372793538,91.30434782608695,True,True,True,True
54.40510912854683,18.54306646331985,62.31884057971014,True,True,True,True
54.38114159771858,18.548909580181384,37.68115942028986,False,True,True,True
54.41728691737112,18.614794465204323,75.36231884057972,True,True,True,True
54.37161397055191,18.51660565153432,65.21739130434783,False,True,True,True
54.30006353230395,18.644744940309458,21.73913043478261,True,True,False,True
54.3208033559973,18.638385204105052,81.15942028985508,True,True,True,True
54.4052824297595,18.54965935448529,71.01449275362319,True,True,True,True
54.37247436489771,18.515010711344047,65.21739130434783,False,True,True,True
54.3884781139423,18.517886446907283,26.08695652173913,True,True,False,True
54.302548412331355,18.636890645161678,26.08695652173913,True,True,False,True
54.31336147467129,18.616721114736258,59.42028985507246,True,True,True,True
54.336463341091786,18.62797820657918,89.85507246376811,False,True,True,True
54.368412655318465,18.525491034655918,63.76811594202898,True,True,True,True
54.43873022634256,18.57373069755484,92.7536231884058,True,True,True,True
54.35646497533902,18.654410850626945,97.10144927536231,True,True,True,True
54.375837256237745,18.726555534114,30.434782608695656,True,True,False,True
54.382914998160324,18.676663569794847,13.043478260869565,False,True,False,True
54.41794045542601,18.619558655428065,56.52173913043478,True,True,True,True
54.37221025484558,18.5519780941702,56.52173913043478,True,True,True,True
54.44048548157951,18.547834076036327,91.30434782608695,True,True,True,True
54.4087057765298,18.64705843953887,78.26086956521739,True,True,True,True
54.39572395110086,18.59331365700683,92.7536231884058,True,True,True,True
54.37239849324998,18.598016333452133,92.7536231884058,True,True,True,True
54.34782882418969,18.55914054828411,79.71014492753623,True,True,True,True
54.39410425613133,18.55969428287182,84.05797101449275,True,True,True,True
54.338569901610356,18.590989924502782,82.6086956521739,True,True,True,True
54.31948717278127,18.60441716118371,78.26086956521739,True,True,True,True
54.33806286778753,18.662882204965143,86.95652173913044,True,True,True,True
54.30653359103146,18.64451691660565,28.985507246376812,True,True,False,True
54.315750865154385,18.6771673626063,8.695652173913043,False,False,False,True
54.33640392551008,18.69192953365397,23.18840579710145,False,True,True,True
54.33200470839169,18.605406026899256,85.5072463768116,True,True,True,True
54.29364717742395,18.649093372212363,20.28985507246377,True,True,False,True
54.385427136558484,18.538861963982733,15.942028985507244,False,True,False,True
54.317688495007346,18.679530986957232,10.144927536231885,False,True,False,True
54.3771894288414,18.627832979762836,91.30434782608695,True,True,True,True
54.3904149220295,18.685694119377803,23.18840579710145,True,True,True,True
54.3744718094207,18.724915334879828,34.78260869565217,True,True,False,True
54.439884768643864,18.571796917778467,92.7536231884058,True,True,True,True
54.401080421244274,18.61549362241628,89.85507246376811,True,True,True,True
54.3970912140281,18.67535655321515,78.26086956521739,True,True,True,True
54.44949104211368,18.573542786604442,89.85507246376811,True,True,True,True
54.3845328311428,18.69310811486139,10.144927536231885,False,True,True,True
54.38042625707775,18.617730592496105,92.7536231884058,True,True,True,True
54.34139429293664,18.645095973257078,94.20289855072464,True,True,True,True
54.382061875420696,18.606340466582516,89.85507246376811,True,True,True,True
54.369145544274254,18.69948934016826,66.66666666666666,False,True,True,True
54.43635399293363,18.602294216295398,33.33333333333333,True,True,False,True
54.36671320453685,18.559844288895594,59.42028985507246,True,True,False,True
54.356812462794565,18.661537556451034,94.20289855072464,True,True,True,True
54.37692471720121,18.609660497752955,91.30434782608695,True,True,True,True
54.353233603967944,18.606212380589696,88.40579710144928,True,True,True,True
54.434892072841265,18.605072456734913,34.78260869565217,True,True,False,True
54.39416034310499,18.6659041618728,75.36231884057972,True,True,True,True
54.386907998170926,18.684319496008467,13.043478260869565,False,True,True,True
54.352011722291785,18.59130855627024,88.40579710144928,True,True,True,True
54.356617018974475,18.675870449657317,82.6086956521739,True,True,True,True
54.39735759353215,18.58863937588618,91.30434782608695,True,True,True,True
54.404969080606264,18.598785260058968,86.95652173913044,True,True,True,True
54.40542751606837,18.50821872431537,11.594202898550725,True,True,False,True
54.37013783674441,18.557501932274935,57.971014492753625,True,True,True,True
54.40806366331064,18.602583678305336,88.40579710144928,True,True,True,True
54.33789498805214,18.59544965997561,82.6086956521739,True,True,True,True
54.4538243216028,18.563969161438887,88.40579710144928,True,True,True,True
54.400834399601976,18.618470692876176,91.30434782608695,True,True,True,True
54.3914426403866,18.633157138318726,84.05797101449275,True,True,True,True
54.41012991621285,18.519673701485516,17.391304347826086,True,True,True,True
54.36902122199983,18.56110797942764,59.42028985507246,True,True,True,True
54.40228188991433,18.642883020875463,85.5072463768116,True,True,True,True
54.41923032930614,18.56787609500147,94.20289855072464,True,True,True,True
54.426298431502545,18.571004639804876,89.85507246376811,True,True,True,True
54.3240901567648,18.623695805425324,89.85507246376811,True,True,True,True
54.42004880140274,18.580868254629806,91.30434782608695,True,True,True,True
54.44008312448773,18.53730137679773,50.72463768115942,True,True,False,True
54.2928571165731,18.65462940415724,7.246376811594203,False,False,False,True
54.31697446904938,18.680216120632583,10.144927536231885,False,True,False,True
54.4012324934861,18.553700733873608,82.6086956521739,True,True,True,True
54.42646522417497,18.575600643014248,94.20289855072464,True,True,True,True
54.372253532934785,18.53204092042038,59.42028985507246,True,True,True,True
54.39477165411712,18.624805910953814,91.30434782608695,True,True,True,True
54.33682165026548,18.600502426677618,86.95652173913044,True,True,True,True
54.38267133683215,18.60636939909875,89.85507246376811,True,True,True,True
54.339459161440374,18.5902471913001,82.6086956521739,True,True,True,True
54.35369711097033,18.701295363001456,68.11594202898551,False,True,True,True
54.33485038158373,18.568488749223604,85.5072463768116,True,True,True,True
54.404583870305,18.666865757832475,75.36231884057972,True,True,True,True
54.335517244919494,18.635934186332403,88.40579710144928,True,True,True,True
54.41768968807981,18.554781297252845,89.85507246376811,True,True,True,True
54.39638613939894,18.596412526125807,92.7536231884058,True,True,True,True
54.34601261026254,18.69282701864903,44.927536231884055,False,True,True,True
54.35188017486716,18.6293390644305,92.7536231884058,True,True,True,True
54.38257576501185,18.7134798518698,7.246376811594203,True,True,True,True
54.34985586245136,18.598819025101612,89.85507246376811,True,True,True,True
54.38634208855212,18.56523992777214,78.26086956521739,True,True,True,True
54.38071686556983,18.715859217050074,20.28985507246377,True,True,True,True
54.344447561264516,18.565900735689606,82.6086956521739,True,True,True,True
54.37850284294101,18.52170090690128,66.66666666666666,False,True,True,True
54.40785608100218,18.588425462353907,91.30434782608695,True,True,True,True
54.43229304369077,18.615552367662318,11.594202898550725,True,True,False,False
54.43564344011293,18.587742346550403,71.01449275362319,True,True,True,True
54.36236413839871,18.666201963642287,85.5072463768116,True,True,True,True
54.35692250933598,18.62751479981192,89.85507246376811,True,True,True,True
54.34256141504816,18.666322435850795,91.30434782608695,True,True,True,True
54.40592391792827,18.60736079180084,91.30434782608695,True,True,True,True
54.41800087061445,18.626057033824086,47.82608695652174,True,True,False,True
54.390577028816615,18.69880852872073,7.246376811594203,False,True,True,True
54.432785084735364,18.534389387694162,23.18840579710145,False,True,False,True
54.41368201745815,18.54899865713937,78.26086956521739,True,True,True,True
54.360532458614266,18.631662224190837,94.20289855072464,True,True,True,True
54.34213747051979,18.683173932412323,50.72463768115942,True,True,True,True
54.397394171327356,18.634903919854764,85.5072463768116,True,True,True,True
54.30870856877164,18.659949567141346,0.0,False,False,False,False
54.30125200768135,18.648141258434343,14.492753623188406,False,True,False,True
54.37044137253607,18.501753607021545,62.31884057971014,False,True,True,True
54.38635623679435,18.613482672629036,92.7536231884058,True,True,True,True
54.39304144928553,18.631314018337957,86.95652173913044,True,True,True,True
54.34805207113262,18.635320321405537,94.20289855072464,True,True,True,True
54.32572634544689,18.667427467308002,23.18840579710145,False,True,True,True
54.3441185919307,18.663873094131787,92.7536231884058,True,True,True,True
54.39220790981687,18.63606186417843,82.6086956521739,True,True,True,True
54.39599627429988,18.502524712443574,24.637681159420293,True,True,False,True
54.34855700040961,18.56756167602827,86.95652173913044,True,True,True,True
54.41939288263077,18.608388669173607,78.26086956521739,True,True,True,True
54.445052739395976,18.56286584266637,94.20289855072464,True,True,True,True
54.42571507531918,18.627228798634462,5.797101449275362,True,True,False,True
54.32301702464459,18.66282905439002,13.043478260869565,False,False,True,True
54.36735992284261,18.692704166726983,49.275362318840585,False,True,True,True
